subject	session	condition	trial	prime	target	target_category	response_time	accuracy
37	2	rSATL	9	quantità	servitù	s	662.0	1	
37	2	rSATL	10	quantità	decremento	q	1702.2000000000003	1	
37	2	rSATL	11	sociale	riduzione	q	1244.8000000000002	1	
37	2	rSATL	12	quantità	massa	q	845.7000000000003	1	
37	2	rSATL	13	sociale	competizione	s	1102.5	1	
37	2	rSATL	14	sociale	carico	q	1613.3000000000002	1	
37	2	rSATL	15	sociale	frazione	q	959.4000000000001	1	
37	2	rSATL	16	sociale	etnia	s	827.3000000000002	1	
37	2	rSATL	17	quantità	lusinga	s	940.9000000000001	1	
37	2	rSATL	18	sociale	infamia	s	858.3000000000002	1	
37	2	rSATL	19	sociale	socievolezza	s	730.9000000000001	1	
37	2	rSATL	20	quantità	socievolezza	s	1392.5	1	
37	2	rSATL	21	sociale	ingrandimento	q	1027.1	1	
37	2	rSATL	22	quantità	dilatazione	q	884.7000000000003	1	
37	2	rSATL	23	quantità	allargamento	q	1076.0	1	
37	2	rSATL	24	sociale	lusinga	s	675.5999999999999	1	
37	2	rSATL	25	sociale	stazza	q	1267.6	1	
37	2	rSATL	26	quantità	relazione	s	1059.8000000000002	1	
37	2	rSATL	27	quantità	dissenso	s	739.8000000000002	1	
37	2	rSATL	28	sociale	offesa	s	889.2000000000003	1	
37	2	rSATL	29	quantità	complotto	s	1056.7000000000003	1	
37	2	rSATL	30	quantità	mole	q	769.5	1	
37	2	rSATL	31	sociale	estensione	q	1573.5	1	
37	2	rSATL	32	quantità	plebe	s	681.7000000000003	1	
37	2	rSATL	33	quantità	venerazione	s	969.0999999999999	1	
37	2	rSATL	34	quantità	competizione	s	1277.2000000000003	1	
37	2	rSATL	35	quantità	scherzo	s	956.5	1	
37	2	rSATL	36	sociale	grandezza	q	1001.4000000000001	1	
37	2	rSATL	37	quantità	porzione	q	716.0999999999999	0	
37	2	rSATL	38	sociale	penuria	q	1642.2000000000003	0	
37	2	rSATL	39	sociale	espansione	q	1067.5	1	
37	2	rSATL	40	sociale	dispetto	s	611.7000000000003	1	
37	2	rSATL	41	sociale	scherzo	s	781.8000000000002	1	
37	2	rSATL	42	sociale	catasta	q	905.0999999999999	0	
37	2	rSATL	43	quantità	rivalità	s	679.9000000000001	1	
37	2	rSATL	44	sociale	mole	q	743.4000000000001	1	
37	2	rSATL	45	sociale	massa	q	1108.0	1	
37	2	rSATL	46	sociale	sfacciataggine	s	1130.8000000000002	1	
37	2	rSATL	47	quantità	penuria	q	1312.4	0	
37	2	rSATL	48	quantità	carico	q	750.5	1	
37	2	rSATL	49	quantità	grossezza	q	763.0999999999999	1	
37	2	rSATL	50	sociale	servitù	s	655.3000000000002	1	
37	2	rSATL	51	quantità	fascino	s	696.0999999999999	1	
37	2	rSATL	52	sociale	fascino	s	734.8000000000002	1	
37	2	rSATL	53	sociale	grossezza	q	1380.1	1	
37	2	rSATL	54	sociale	cospirazione	s	743.7000000000003	1	
37	2	rSATL	55	sociale	quintale	q	788.5	1	
37	2	rSATL	56	quantità	nomea	s	1175.7000000000003	1	
37	2	rSATL	57	sociale	plebe	s	779.2000000000003	1	
37	2	rSATL	58	quantità	infamia	s	966.5999999999999	1	
37	2	rSATL	59	sociale	rivalità	s	738.7000000000003	1	
37	2	rSATL	60	sociale	complotto	s	1192.2000000000003	1	
37	2	rSATL	61	quantità	sudditanza	s	891.7000000000003	1	
37	2	rSATL	62	quantità	stazza	q	1283.1	1	
37	2	rSATL	63	sociale	emarginazione	s	794.4000000000001	1	
37	2	rSATL	64	quantità	diminuzione	q	597.3000000000002	0	
37	2	rSATL	65	quantità	notorietà	s	815.9000000000001	1	
37	2	rSATL	66	quantità	riduzione	q	1066.0	1	
37	2	rSATL	67	quantità	estensione	q	730.0999999999999	1	
37	2	rSATL	68	quantità	catasta	q	639.5999999999999	0	
37	2	rSATL	69	sociale	dilatazione	q	729.0999999999999	0	
37	2	rSATL	70	sociale	allargamento	q	822.5	1	
37	2	rSATL	71	sociale	addizione	q	1464.6	1	
37	2	rSATL	72	quantità	gentilezza	s	928.5	1	
37	2	rSATL	73	sociale	alleanza	s	774.0	1	
37	2	rSATL	74	sociale	carenza	q	1402.2000000000003	1	
37	2	rSATL	75	sociale	altruismo	s	733.0	1	
37	2	rSATL	76	sociale	nomea	s	1386.4	1	
37	2	rSATL	77	quantità	tonnellata	q	869.7000000000003	1	
37	2	rSATL	78	sociale	relazione	s	1109.8000000000002	1	
37	2	rSATL	79	sociale	patto	s	596.0	1	
37	2	rSATL	80	quantità	frazione	q	838.8000000000002	0	
37	2	rSATL	81	sociale	notorietà	s	1104.0	1	
37	2	rSATL	82	sociale	porzione	q	782.8000000000002	1	
37	2	rSATL	83	quantità	alleanza	s	946.2000000000003	1	
37	2	rSATL	84	sociale	diffamazione	s	991.0999999999999	1	
37	2	rSATL	85	quantità	accumulo	q	962.4000000000001	0	
37	2	rSATL	86	sociale	venerazione	s	822.7000000000003	1	
37	2	rSATL	87	quantità	accrescimento	q	760.5999999999999	1	
37	2	rSATL	88	quantità	quintale	q	796.7000000000003	1	
37	2	rSATL	89	sociale	decremento	q	1095.5	1	
37	2	rSATL	90	sociale	immensità	q	1470.3000000000002	1	
37	2	rSATL	91	quantità	enormità	q	766.3000000000002	1	
37	2	rSATL	92	quantità	tradizione	s	754.5999999999999	1	
37	2	rSATL	93	quantità	grandezza	q	719.3000000000002	1	
37	2	rSATL	94	sociale	tonnellata	q	869.4000000000001	1	
37	2	rSATL	95	quantità	espansione	q	1781.5000000000005	1	
37	2	rSATL	96	sociale	tradizione	s	832.9000000000001	1	
37	2	rSATL	97	sociale	enormità	q	786.4000000000001	1	
37	2	rSATL	98	sociale	sudditanza	s	749.5999999999999	1	
37	2	rSATL	99	quantità	diffamazione	s	1266.4	1	
37	2	rSATL	100	quantità	carenza	q	1322.5	0	
37	2	rSATL	101	quantità	altruismo	s	760.7000000000003	1	
37	2	rSATL	102	sociale	gentilezza	s	972.8000000000002	1	
37	2	rSATL	103	quantità	addizione	q	800.9000000000001	1	
37	2	rSATL	104	sociale	diminuzione	q	1427.7000000000003	1	
37	2	rSATL	105	quantità	sfacciataggine	s	661.0999999999999	1	
37	2	rSATL	106	quantità	immensità	q	1021.2000000000003	1	
37	2	rSATL	107	quantità	dispetto	s	1279.3000000000002	1	
37	2	rSATL	108	quantità	emarginazione	s	726.7000000000003	1	
37	2	rSATL	109	quantità	offesa	s	740.2000000000003	1	
37	2	rSATL	110	quantità	cumulo	q	1225.4	1	
37	2	rSATL	111	quantità	incremento	q	987.5	1	
37	2	rSATL	112	quantità	etnia	s	631.0	1	
29	2	rSATL	1	quantità	gentilezza	s	843.4000000000001	1	
29	2	rSATL	2	quantità	servitù	s	700.3000000000002	1	
29	2	rSATL	3	sociale	tradizione	s	818.9000000000001	1	
29	2	rSATL	4	quantità	lusinga	s	789.0999999999999	1	
29	2	rSATL	5	quantità	sfacciataggine	s	864.4000000000001	1	
29	2	rSATL	6	quantità	competizione	s	944.5999999999999	1	
29	2	rSATL	7	sociale	diffamazione	s	685.4000000000001	1	
29	2	rSATL	8	sociale	complotto	s	740.8000000000002	1	
29	2	rSATL	9	quantità	mole	q	850.2000000000003	1	
29	2	rSATL	10	sociale	socievolezza	s	738.8000000000002	1	
29	2	rSATL	11	quantità	carico	q	728.4000000000001	1	
29	2	rSATL	12	sociale	altruismo	s	597.8000000000002	1	
29	2	rSATL	13	sociale	accumulo	q	768.4000000000001	1	
29	2	rSATL	14	quantità	relazione	s	876.5	1	
29	2	rSATL	15	sociale	alleanza	s	660.0	1	
29	2	rSATL	16	sociale	riduzione	q	716.0	1	
29	2	rSATL	17	quantità	sudditanza	s	666.2000000000003	1	
29	2	rSATL	18	quantità	altruismo	s	674.0999999999999	1	
29	2	rSATL	19	sociale	grandezza	q	850.4000000000001	1	
29	2	rSATL	20	sociale	fascino	s	571.0	1	
29	2	rSATL	21	quantità	accrescimento	q	711.0999999999999	1	
29	2	rSATL	22	sociale	emarginazione	s	1077.3000000000002	1	
29	2	rSATL	23	quantità	porzione	q	708.7000000000003	1	
29	2	rSATL	24	sociale	accrescimento	q	803.5	1	
29	2	rSATL	25	quantità	complotto	s	774.2000000000003	1	
29	2	rSATL	26	quantità	nomea	s	690.2000000000003	1	
29	2	rSATL	27	sociale	venerazione	s	713.5999999999999	1	
29	2	rSATL	28	quantità	scherzo	s	623.8000000000002	1	
29	2	rSATL	29	sociale	estensione	q	569.9000000000001	0	
29	2	rSATL	30	quantità	emarginazione	s	718.0	1	
29	2	rSATL	31	quantità	dilatazione	q	811.9000000000001	1	
29	2	rSATL	32	quantità	decremento	q	750.0	1	
29	2	rSATL	33	quantità	plebe	s	618.9000000000001	1	
29	2	rSATL	34	sociale	dilatazione	q	620.9000000000001	1	
29	2	rSATL	35	sociale	relazione	s	1063.1	1	
29	2	rSATL	36	sociale	diminuzione	q	639.2000000000003	1	
29	2	rSATL	37	sociale	allargamento	q	552.5999999999999	1	
29	2	rSATL	38	sociale	tonnellata	q	733.3000000000002	1	
29	2	rSATL	39	quantità	diminuzione	q	714.7000000000003	1	
29	2	rSATL	40	sociale	dissenso	s	736.7000000000003	1	
29	2	rSATL	41	sociale	addizione	q	830.3000000000002	1	
29	2	rSATL	42	sociale	espansione	q	767.5	1	
29	2	rSATL	43	quantità	ingrandimento	q	747.5999999999999	1	
29	2	rSATL	44	sociale	immensità	q	728.5	1	
29	2	rSATL	45	quantità	carenza	q	805.9000000000001	1	
29	2	rSATL	46	sociale	competizione	s	880.5	1	
29	2	rSATL	47	sociale	gentilezza	s	624.0	1	
29	2	rSATL	48	quantità	addizione	q	610.2000000000003	1	
29	2	rSATL	49	quantità	notorietà	s	796.0999999999999	1	
29	2	rSATL	50	quantità	catasta	q	687.0	1	
29	2	rSATL	51	sociale	porzione	q	622.3000000000002	1	
29	2	rSATL	52	quantità	accumulo	q	800.4000000000001	1	
29	2	rSATL	53	quantità	grossezza	q	867.0999999999999	1	
29	2	rSATL	54	quantità	stazza	q	859.2000000000003	1	
29	2	rSATL	55	quantità	penuria	q	739.3000000000002	1	
29	2	rSATL	56	sociale	servitù	s	760.9000000000001	1	
29	2	rSATL	57	quantità	diffamazione	s	701.0	1	
29	2	rSATL	58	sociale	patto	s	843.7000000000003	1	
29	2	rSATL	59	sociale	massa	q	676.4000000000001	1	
29	2	rSATL	60	sociale	stazza	q	779.7000000000003	1	
29	2	rSATL	61	sociale	plebe	s	895.2000000000003	1	
29	2	rSATL	62	quantità	frazione	q	781.9000000000001	1	
29	2	rSATL	63	quantità	estensione	q	673.5	1	
29	2	rSATL	64	quantità	dissenso	s	633.4000000000001	1	
29	2	rSATL	65	quantità	etnia	s	674.8000000000002	1	
29	2	rSATL	66	quantità	massa	q	570.9000000000001	1	
29	2	rSATL	67	sociale	grossezza	q	631.0999999999999	1	
29	2	rSATL	68	sociale	carenza	q	928.4000000000001	1	
29	2	rSATL	69	sociale	frazione	q	661.8000000000002	1	
29	2	rSATL	70	quantità	enormità	q	718.0	1	
29	2	rSATL	71	quantità	quintale	q	564.0	1	
29	2	rSATL	72	sociale	catasta	q	688.0999999999999	1	
29	2	rSATL	73	quantità	socievolezza	s	735.5	1	
29	2	rSATL	74	sociale	etnia	s	524.9000000000001	1	
29	2	rSATL	75	sociale	penuria	q	723.0999999999999	1	
29	2	rSATL	76	sociale	offesa	s	873.0999999999999	1	
29	2	rSATL	77	quantità	espansione	q	777.2000000000003	1	
29	2	rSATL	78	quantità	dispetto	s	692.7000000000003	1	
29	2	rSATL	79	sociale	sudditanza	s	739.5	0	
29	2	rSATL	80	quantità	cumulo	q	624.8000000000002	1	
29	2	rSATL	81	sociale	rivalità	s	922.8000000000002	1	
29	2	rSATL	82	sociale	lusinga	s	768.9000000000001	1	
29	2	rSATL	83	quantità	patto	s	813.0999999999999	1	
29	2	rSATL	84	sociale	decremento	q	767.0999999999999	1	
29	2	rSATL	85	sociale	infamia	s	595.3000000000002	1	
29	2	rSATL	86	quantità	cospirazione	s	950.0999999999999	1	
29	2	rSATL	87	quantità	tradizione	s	730.7000000000003	1	
29	2	rSATL	88	quantità	offesa	s	576.0999999999999	1	
29	2	rSATL	89	sociale	mole	q	539.7000000000003	0	
29	2	rSATL	90	quantità	tonnellata	q	801.0999999999999	1	
29	2	rSATL	91	sociale	carico	q	1259.8000000000002	1	
29	2	rSATL	92	quantità	infamia	s	635.8000000000002	1	
29	2	rSATL	93	sociale	dispetto	s	709.3000000000002	1	
29	2	rSATL	94	quantità	rivalità	s	651.3000000000002	1	
29	2	rSATL	95	sociale	scherzo	s	604.0	1	
29	2	rSATL	96	quantità	immensità	q	766.9000000000001	0	
29	2	rSATL	97	sociale	cumulo	q	603.0	1	
29	2	rSATL	98	quantità	incremento	q	717.5999999999999	1	
29	2	rSATL	99	quantità	allargamento	q	627.7000000000003	1	
29	2	rSATL	100	sociale	quintale	q	781.0999999999999	1	
29	2	rSATL	101	quantità	fascino	s	632.7000000000003	1	
29	2	rSATL	102	quantità	grandezza	q	641.9000000000001	1	
29	2	rSATL	103	sociale	ingrandimento	q	763.4000000000001	1	
29	2	rSATL	104	sociale	cospirazione	s	751.5	1	
29	2	rSATL	105	sociale	sfacciataggine	s	668.2000000000003	1	
29	2	rSATL	106	sociale	incremento	q	540.4000000000001	1	
29	2	rSATL	107	sociale	nomea	s	593.8000000000002	1	
29	2	rSATL	108	quantità	riduzione	q	780.5	1	
29	2	rSATL	109	sociale	notorietà	s	623.9000000000001	1	
29	2	rSATL	110	quantità	venerazione	s	698.0	1	
29	2	rSATL	111	sociale	enormità	q	744.7000000000003	1	
29	2	rSATL	112	quantità	alleanza	s	653.5999999999999	1	
25	2	rSATL	1	quantità	enormità	q	1236.7000000000003	1	
25	2	rSATL	2	quantità	stazza	q	654.3000000000002	1	
25	2	rSATL	3	quantità	complotto	s	598.9000000000001	1	
25	2	rSATL	4	sociale	grossezza	q	673.5999999999999	1	
25	2	rSATL	5	sociale	nomea	s	665.9000000000001	1	
25	2	rSATL	6	quantità	altruismo	s	737.8000000000002	1	
25	2	rSATL	7	quantità	dissenso	s	807.4000000000001	1	
25	2	rSATL	8	sociale	decremento	q	746.0999999999999	1	
25	2	rSATL	9	quantità	incremento	q	926.7000000000003	1	
25	2	rSATL	10	quantità	carenza	q	1044.3000000000002	1	
25	2	rSATL	11	quantità	offesa	s	965.0	0	
25	2	rSATL	12	sociale	alleanza	s	729.0999999999999	1	
25	2	rSATL	13	sociale	servitù	s	614.5999999999999	1	
25	2	rSATL	14	sociale	venerazione	s	760.5999999999999	1	
25	2	rSATL	15	sociale	catasta	q	556.5999999999999	0	
25	2	rSATL	16	sociale	lusinga	s	617.5	1	
25	2	rSATL	17	sociale	emarginazione	s	611.5	1	
25	2	rSATL	18	sociale	etnia	s	565.5	1	
25	2	rSATL	19	quantità	espansione	q	745.5999999999999	1	
25	2	rSATL	20	sociale	stazza	q	542.5	1	
25	2	rSATL	21	sociale	porzione	q	611.0999999999999	1	
25	2	rSATL	22	quantità	massa	q	653.3000000000002	1	
25	2	rSATL	23	quantità	diffamazione	s	686.0	1	
25	2	rSATL	24	quantità	nomea	s	645.5	1	
25	2	rSATL	25	quantità	decremento	q	734.0999999999999	1	
25	2	rSATL	26	quantità	etnia	s	579.5999999999999	1	
25	2	rSATL	27	quantità	porzione	q	751.0	1	
25	2	rSATL	28	quantità	socievolezza	s	707.7000000000003	1	
25	2	rSATL	29	quantità	cospirazione	s	802.4000000000001	1	
25	2	rSATL	30	sociale	diminuzione	q	621.2000000000003	1	
25	2	rSATL	31	sociale	grandezza	q	871.4000000000001	1	
25	2	rSATL	32	quantità	grossezza	q	503.3000000000002	1	
25	2	rSATL	33	quantità	venerazione	s	502.0999999999999	1	
25	2	rSATL	34	sociale	fascino	s	444.8000000000002	1	
25	2	rSATL	35	sociale	diffamazione	s	733.7000000000003	0	
25	2	rSATL	36	sociale	patto	s	571.0	1	
25	2	rSATL	37	quantità	catasta	q	559.2000000000003	0	
25	2	rSATL	38	sociale	cumulo	q	731.3000000000002	1	
25	2	rSATL	39	quantità	plebe	s	568.5999999999999	1	
25	2	rSATL	40	quantità	lusinga	s	556.5999999999999	1	
25	2	rSATL	41	sociale	quintale	q	697.4000000000001	1	
25	2	rSATL	42	quantità	competizione	s	576.3000000000002	1	
25	2	rSATL	43	quantità	dispetto	s	963.7000000000003	1	
25	2	rSATL	44	sociale	incremento	q	639.5999999999999	1	
25	2	rSATL	45	sociale	relazione	s	769.0	1	
25	2	rSATL	46	sociale	penuria	q	1021.0999999999999	1	
25	2	rSATL	47	sociale	dispetto	s	1095.4	1	
25	2	rSATL	48	sociale	riduzione	q	774.0	1	
25	2	rSATL	49	sociale	tradizione	s	770.0999999999999	1	
25	2	rSATL	50	quantità	quintale	q	646.3000000000002	1	
25	2	rSATL	51	quantità	patto	s	502.9000000000001	1	
25	2	rSATL	52	sociale	plebe	s	557.7000000000003	1	
25	2	rSATL	53	sociale	frazione	q	642.4000000000001	1	
25	2	rSATL	54	quantità	cumulo	q	635.0999999999999	1	
25	2	rSATL	55	sociale	infamia	s	588.7000000000003	1	
25	2	rSATL	56	quantità	sfacciataggine	s	696.0	1	
25	2	rSATL	57	quantità	carico	q	614.9000000000001	1	
25	2	rSATL	58	quantità	accumulo	q	792.8000000000002	1	
25	2	rSATL	59	quantità	accrescimento	q	763.5	1	
25	2	rSATL	60	quantità	tradizione	s	639.5999999999999	1	
25	2	rSATL	61	quantità	gentilezza	s	649.2000000000003	1	
25	2	rSATL	62	sociale	notorietà	s	689.8000000000002	1	
25	2	rSATL	63	quantità	tonnellata	q	657.4000000000001	1	
25	2	rSATL	64	sociale	competizione	s	474.0999999999999	1	
25	2	rSATL	65	sociale	estensione	q	586.0999999999999	1	
25	2	rSATL	66	sociale	socievolezza	s	581.5999999999999	1	
25	2	rSATL	67	sociale	offesa	s	577.0	1	
25	2	rSATL	68	quantità	rivalità	s	812.3000000000002	1	
25	2	rSATL	69	quantità	alleanza	s	558.5	1	
25	2	rSATL	70	quantità	emarginazione	s	595.0999999999999	1	
25	2	rSATL	71	sociale	dissenso	s	621.9000000000001	1	
25	2	rSATL	72	sociale	enormità	q	712.0	0	
25	2	rSATL	73	quantità	estensione	q	710.2000000000003	1	
25	2	rSATL	74	sociale	allargamento	q	628.0999999999999	1	
25	2	rSATL	75	quantità	grandezza	q	589.7000000000003	1	
25	2	rSATL	76	quantità	sudditanza	s	649.0999999999999	1	
25	2	rSATL	77	sociale	immensità	q	657.8000000000002	1	
25	2	rSATL	78	sociale	sudditanza	s	634.5	1	
25	2	rSATL	79	sociale	ingrandimento	q	563.9000000000001	1	
25	2	rSATL	80	sociale	tonnellata	q	560.0	1	
25	2	rSATL	81	sociale	addizione	q	620.2000000000003	0	
25	2	rSATL	82	sociale	carico	q	766.0999999999999	1	
25	2	rSATL	83	quantità	riduzione	q	810.2000000000003	1	
25	2	rSATL	84	sociale	scherzo	s	796.3000000000002	1	
25	2	rSATL	85	quantità	notorietà	s	639.0	1	
25	2	rSATL	86	sociale	massa	q	544.5999999999999	1	
25	2	rSATL	87	sociale	accrescimento	q	629.3000000000002	1	
25	2	rSATL	88	quantità	ingrandimento	q	510.5999999999999	1	
25	2	rSATL	89	sociale	dilatazione	q	644.8000000000002	1	
25	2	rSATL	90	quantità	addizione	q	661.5999999999999	1	
25	2	rSATL	91	quantità	dilatazione	q	549.7000000000003	1	
25	2	rSATL	92	quantità	frazione	q	530.3000000000002	1	
25	2	rSATL	93	quantità	servitù	s	519.7000000000003	1	
25	2	rSATL	94	quantità	immensità	q	669.9000000000001	1	
25	2	rSATL	95	quantità	fascino	s	654.0	1	
25	2	rSATL	96	quantità	infamia	s	638.5999999999999	1	
25	2	rSATL	97	sociale	accumulo	q	512.0999999999999	1	
25	2	rSATL	98	sociale	gentilezza	s	622.0999999999999	1	
25	2	rSATL	99	quantità	penuria	q	760.2000000000003	0	
25	2	rSATL	100	quantità	mole	q	612.4000000000001	1	
25	2	rSATL	101	sociale	mole	q	742.5	1	
25	2	rSATL	102	quantità	allargamento	q	699.2000000000003	1	
25	2	rSATL	103	sociale	carenza	q	866.0	1	
25	2	rSATL	104	quantità	relazione	s	665.9000000000001	1	
25	2	rSATL	105	sociale	espansione	q	610.0999999999999	1	
25	2	rSATL	106	quantità	diminuzione	q	628.2000000000003	1	
25	2	rSATL	107	sociale	sfacciataggine	s	661.5999999999999	1	
25	2	rSATL	108	sociale	altruismo	s	653.7000000000003	1	
25	2	rSATL	109	sociale	rivalità	s	574.3000000000002	1	
25	2	rSATL	110	quantità	scherzo	s	634.4000000000001	1	
25	2	rSATL	111	sociale	cospirazione	s	571.8000000000002	1	
25	2	rSATL	112	sociale	complotto	s	600.0	1	
20	2	rIPS	1	quantità	servitù	s	575.5	1	
20	2	rIPS	2	quantità	gentilezza	s	547.5	1	
20	2	rIPS	3	quantità	frazione	q	696.3000000000002	1	
20	2	rIPS	4	quantità	grossezza	q	527.0	1	
20	2	rIPS	5	quantità	relazione	s	836.3000000000002	1	
20	2	rIPS	6	quantità	lusinga	s	685.8000000000002	1	
20	2	rIPS	7	sociale	complotto	s	581.3000000000002	1	
20	2	rIPS	8	sociale	mole	q	656.5999999999999	1	
20	2	rIPS	9	sociale	altruismo	s	809.5	1	
20	2	rIPS	10	quantità	diffamazione	s	643.4000000000001	1	
20	2	rIPS	11	quantità	tonnellata	q	564.2000000000003	1	
20	2	rIPS	12	sociale	tradizione	s	664.3000000000002	1	
20	2	rIPS	13	sociale	riduzione	q	856.5	1	
20	2	rIPS	14	quantità	competizione	s	641.0999999999999	1	
20	2	rIPS	15	sociale	alleanza	s	626.5	1	
20	2	rIPS	16	quantità	dispetto	s	731.9000000000001	1	
20	2	rIPS	17	quantità	plebe	s	569.5	1	
20	2	rIPS	18	sociale	lusinga	s	693.5999999999999	1	
20	2	rIPS	19	sociale	catasta	q	556.3000000000002	0	
20	2	rIPS	20	sociale	stazza	q	920.9000000000001	1	
20	2	rIPS	21	sociale	offesa	s	599.0	1	
20	2	rIPS	22	sociale	plebe	s	601.9000000000001	1	
20	2	rIPS	23	sociale	scherzo	s	588.5999999999999	1	
20	2	rIPS	24	quantità	notorietà	s	624.0	1	
20	2	rIPS	25	sociale	diffamazione	s	578.0999999999999	1	
20	2	rIPS	26	quantità	offesa	s	589.5999999999999	1	
20	2	rIPS	27	sociale	espansione	q	849.0	1	
20	2	rIPS	28	sociale	porzione	q	593.5999999999999	1	
20	2	rIPS	29	sociale	grandezza	q	580.5	1	
20	2	rIPS	30	sociale	gentilezza	s	583.9000000000001	1	
20	2	rIPS	31	quantità	penuria	q	651.2000000000003	1	
20	2	rIPS	32	sociale	emarginazione	s	587.9000000000001	1	
20	2	rIPS	33	quantità	dissenso	s	639.3000000000002	1	
20	2	rIPS	34	quantità	dilatazione	q	680.9000000000001	1	
20	2	rIPS	35	sociale	grossezza	q	704.2000000000003	1	
20	2	rIPS	36	sociale	cumulo	q	743.0999999999999	1	
20	2	rIPS	37	quantità	mole	q	555.8000000000002	1	
20	2	rIPS	38	quantità	complotto	s	568.5999999999999	1	
20	2	rIPS	39	quantità	alleanza	s	956.5	1	
20	2	rIPS	40	quantità	etnia	s	601.3000000000002	1	
20	2	rIPS	41	sociale	diminuzione	q	708.2000000000003	1	
20	2	rIPS	42	sociale	socievolezza	s	858.9000000000001	1	
20	2	rIPS	43	quantità	sfacciataggine	s	587.7000000000003	1	
20	2	rIPS	44	quantità	emarginazione	s	575.0999999999999	1	
20	2	rIPS	45	sociale	quintale	q	603.0999999999999	1	
20	2	rIPS	46	sociale	notorietà	s	701.8000000000002	1	
20	2	rIPS	47	sociale	tonnellata	q	604.5	1	
20	2	rIPS	48	sociale	infamia	s	559.4000000000001	1	
20	2	rIPS	49	sociale	competizione	s	899.3000000000002	1	
20	2	rIPS	50	quantità	riduzione	q	722.0999999999999	1	
20	2	rIPS	51	sociale	incremento	q	792.3000000000002	1	
20	2	rIPS	52	quantità	decremento	q	698.9000000000001	1	
20	2	rIPS	53	sociale	allargamento	q	753.7000000000003	1	
20	2	rIPS	54	sociale	ingrandimento	q	750.5999999999999	1	
20	2	rIPS	55	quantità	grandezza	q	571.3000000000002	1	
20	2	rIPS	56	quantità	enormità	q	919.3000000000002	1	
20	2	rIPS	57	sociale	massa	q	581.5	1	
20	2	rIPS	58	sociale	sudditanza	s	600.9000000000001	1	
20	2	rIPS	59	quantità	rivalità	s	675.5	1	
20	2	rIPS	60	quantità	diminuzione	q	595.0	1	
20	2	rIPS	61	quantità	incremento	q	677.8000000000002	1	
20	2	rIPS	62	quantità	carenza	q	893.0999999999999	1	
20	2	rIPS	63	sociale	accrescimento	q	635.9000000000001	1	
20	2	rIPS	64	sociale	rivalità	s	717.3000000000002	1	
20	2	rIPS	65	sociale	carico	q	787.4000000000001	1	
20	2	rIPS	66	sociale	etnia	s	654.8000000000002	1	
20	2	rIPS	67	quantità	cospirazione	s	815.5	1	
20	2	rIPS	68	quantità	accumulo	q	785.5999999999999	1	
20	2	rIPS	69	quantità	patto	s	677.0999999999999	1	
20	2	rIPS	70	sociale	addizione	q	668.5	1	
20	2	rIPS	71	sociale	fascino	s	900.7000000000003	1	
20	2	rIPS	72	sociale	immensità	q	835.3000000000002	1	
20	2	rIPS	73	sociale	accumulo	q	620.7000000000003	1	
20	2	rIPS	74	sociale	nomea	s	599.0	1	
20	2	rIPS	75	quantità	allargamento	q	1497.6	1	
20	2	rIPS	76	sociale	dilatazione	q	680.5	1	
20	2	rIPS	77	quantità	tradizione	s	752.0	1	
20	2	rIPS	78	sociale	patto	s	644.5	1	
20	2	rIPS	79	sociale	dispetto	s	677.3000000000002	1	
20	2	rIPS	80	quantità	cumulo	q	1052.8000000000002	1	
20	2	rIPS	81	quantità	sudditanza	s	605.5999999999999	1	
20	2	rIPS	82	sociale	frazione	q	608.3000000000002	1	
20	2	rIPS	83	quantità	infamia	s	523.0999999999999	1	
20	2	rIPS	84	quantità	immensità	q	689.0	1	
20	2	rIPS	85	sociale	sfacciataggine	s	656.4000000000001	1	
20	2	rIPS	86	sociale	estensione	q	793.2000000000003	1	
20	2	rIPS	87	quantità	accrescimento	q	739.9000000000001	1	
20	2	rIPS	88	sociale	venerazione	s	761.5	1	
20	2	rIPS	89	quantità	ingrandimento	q	901.5999999999999	1	
20	2	rIPS	90	sociale	carenza	q	780.2000000000003	1	
20	2	rIPS	91	quantità	fascino	s	551.5999999999999	1	
20	2	rIPS	92	sociale	servitù	s	596.5	1	
20	2	rIPS	93	sociale	decremento	q	599.3000000000002	1	
20	2	rIPS	94	sociale	dissenso	s	850.0	1	
20	2	rIPS	95	quantità	scherzo	s	594.5999999999999	1	
20	2	rIPS	96	quantità	carico	q	717.5	1	
20	2	rIPS	97	quantità	porzione	q	803.5999999999999	1	
20	2	rIPS	98	sociale	enormità	q	1374.3000000000002	1	
20	2	rIPS	99	quantità	venerazione	s	706.4000000000001	1	
20	2	rIPS	100	quantità	nomea	s	641.0	1	
20	2	rIPS	101	sociale	penuria	q	922.5	1	
20	2	rIPS	102	quantità	socievolezza	s	608.7000000000003	1	
20	2	rIPS	103	sociale	cospirazione	s	667.5	0	
20	2	rIPS	104	quantità	stazza	q	659.4000000000001	1	
20	2	rIPS	105	sociale	relazione	s	715.5999999999999	1	
20	2	rIPS	106	quantità	espansione	q	753.7000000000003	1	
20	2	rIPS	107	quantità	estensione	q	1342.3000000000002	1	
20	2	rIPS	108	quantità	massa	q	579.0999999999999	1	
20	2	rIPS	109	quantità	addizione	q	598.5999999999999	1	
20	2	rIPS	110	quantità	catasta	q	833.2000000000003	1	
20	2	rIPS	111	quantità	altruismo	s	570.8000000000002	1	
